Source,Target,Weight
杨成协,木卓伦,1
杨成协,霍青桐,1
杨成协,周大奶奶,1
杨成协,福康安,1
安健刚,周仲英,53
安健刚,骆冰,13
安健刚,周大奶奶,5
安健刚,孟健雄,30
安健刚,周绮,24
安健刚,章进,19
安健刚,徐天宏,21
安健刚,文泰来,5
安健刚,卫春华,17
安健刚,杨成协,53
安健刚,万庆澜,1
安健刚,童兆和,1
安健刚,宋善朋,3
安健刚,陈家洛,18
安健刚,石双英,3
安健刚,蒋四根,6
安健刚,余鱼同,3
安健刚,心砚,4
安健刚,陆菲青,6
安健刚,赵半山,6
安健刚,常赫志,2
安健刚,常伯志,2
安健刚,无尘道人,2
安健刚,周姑娘,1
安健刚,马善均,3
安健刚,福康安,1
安健刚,韩文冲,1
安健刚,张召重,2
安健刚,马大挺,1
安健刚,天虹禅师,2
石双英,周绮,19
石双英,赵半山,15
石双英,周仲英,20
石双英,蒋四根,13
石双英,万庆澜,1
石双英,杨成协,14
石双英,宋善朋,1
石双英,陈家洛,88
石双英,徐天宏,23
石双英,卫春华,12
石双英,章进,15
石双英,骆冰,23
石双英,余鱼同,7
石双英,心砚,25
石双英,孟健雄,3
石双英,安健刚,3
石双英,童兆和,1
石双英,常赫志,1
石双英,常伯志,1
石双英,文泰来,6
石双英,无尘道人,1
石双英,陆菲青,3
石双英,木卓伦,16
石双英,梅良鸣,1
石双英,霍青桐,7
石双英,王道,4
石双英,马善均,4
石双英,韩文冲,17
石双英,王维扬,11
石双英,兆惠,7
石双英,张召重,46
石双英,阎世章,1
石双英,戴永明,1
石双英,钱正伦,1
石双英,陈正德,1
石双英,福康安,3
石双英,刘之余,1
石双英,桑飞虹,1
上官,文泰来,1
上官,周仲英,3
上官,陆菲青,3
上官,瑞大林,3
上官,张召重,1
上官,成璜,1
上官,万庆澜,1
上官,童兆和,1
上官,赵敏,2
上官,张无忌,2
上官,秦老五,1
上官,鲁有脚,3
上官,洪帮主,1
上官,郭靖,1
上官,裘千仞,2
上官,黄蓉,1
上官,郭啸天,1
上官,杨铁心,1
上官,段天德,1
上官,温南扬,1
上官,袁承志,1
上官,向问天,2
上官,上官云,5
上官,令狐冲,3
上官,左冷禅,2
上官,任我行,3
上官,杨莲亭,1
上官,胡斐,5
上官,徐铮,1
上官,秦耐之,2
上官,曾铁鸥,1
上官,郭玉堂,1
上官,上官铁生,1
上官,文醉翁,1
上官,明珠,1
上官,吴之荣,7
上官,韦小宝,4
上官,马佑,3
上官,慕天颜,2
上官,吴三桂,2
上官,冯锡范,1
蒋四根,周仲英,35
蒋四根,石双英,13
蒋四根,万庆澜,2
蒋四根,杨成协,30
蒋四根,徐天宏,25
蒋四根,章进,38
蒋四根,宋善朋,1
蒋四根,陈家洛,48
蒋四根,卫春华,25
蒋四根,骆冰,26
蒋四根,余鱼同,15
蒋四根,心砚,21
蒋四根,孟健雄,7
蒋四根,安健刚,6
蒋四根,周绮,16
蒋四根,常赫志,2
蒋四根,常伯志,2
蒋四根,文泰来,18
蒋四根,赵半山,9
蒋四根,无尘道人,1
蒋四根,陆菲青,8
蒋四根,曾图南,9
蒋四根,钱正伦,1
蒋四根,吴国栋,1
蒋四根,成璜,5
蒋四根,瑞大林,1
蒋四根,张召重,2
蒋四根,兆惠,1
蒋四根,梅良鸣,1
蒋四根,白振,5
蒋四根,范中恩,7
蒋四根,龙骏,4
蒋四根,马大挺,2
蒋四根,马善均,1
蒋四根,李可秀,3
蒋四根,周大奶奶,2
蒋四根,大癫,1
蒋四根,喀丝丽,1
蒋四根,陈正德,1
蒋四根,霍青桐,1
心砚,余鱼同,40
心砚,无尘道人,2
心砚,陈家洛,249
心砚,周仲英,10
心砚,宋善朋,1
心砚,徐天宏,68
心砚,杨成协,16
心砚,卫春华,37
心砚,章进,55
心砚,骆冰,89
心砚,石双英,25
心砚,蒋四根,21
心砚,孟健雄,8
心砚,安健刚,4
心砚,周绮,31
心砚,万庆澜,4
心砚,童兆和,1
心砚,常赫志,4
心砚,常伯志,3
心砚,文泰来,50
心砚,赵半山,31
心砚,陆菲青,32
心砚,霍青桐,50
心砚,韩文冲,5
心砚,焦文期,1
心砚,钱正伦,2
心砚,张召重,33
心砚,木卓伦,16
心砚,梅良鸣,1
心砚,范中恩,33
心砚,袁士霄,11
